,zip_code,count,latitude,longitude,Price_1,Price_2,Price_3,Price_4,Rating_1,Rating_1.5,Rating_2,Rating_2.5,Rating_3,Rating_3.5,Rating_4,Rating_4.5,Rating_5,count_businesses,city
1337,95421,1,38.52478,-123.0879,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Cazadero
1338,95422,26,38.95016150024196,-122.63268220242006,13,13,0,0,1,0,4,1,2,8,5,4,1,26,Clearlake
1339,95423,6,39.024454377435866,-122.67365186727801,3,3,0,0,0,0,0,0,0,2,3,1,0,6,Clearlake Oaks
1340,95425,25,38.79569475964668,-123.01542919227819,9,16,0,0,1,1,0,3,0,6,8,6,0,25,Cloverdale
1341,95426,2,38.82529715470045,-122.72250700000001,0,2,0,0,0,0,0,0,0,1,0,1,0,2,Cobb
1342,95428,3,39.7913597542294,-123.24804208080998,1,2,0,0,0,0,0,1,1,0,1,0,0,3,Covelo
1343,95430,4,38.453582510596654,-123.05357502371724,0,4,0,0,0,0,0,0,0,1,1,2,0,4,Duncans Mills
1344,95432,4,39.12727997076408,-123.71536495186051,1,3,0,0,0,0,0,0,0,0,1,3,0,4,Elk
1345,95433,1,38.3006629943848,-122.48764038085899,1,0,0,0,0,0,0,0,0,0,1,0,0,1,El Verano
1346,95436,18,38.47732726240034,-122.87028893267266,6,10,1,1,0,0,0,0,1,4,5,5,3,18,Forestville
1347,95437,59,39.43687522342204,-123.80529446427936,21,38,0,0,0,0,1,5,5,11,27,9,1,59,Fort Bragg
1348,95441,10,38.700742113093874,-122.8998078057451,2,8,0,0,0,0,0,0,0,2,3,3,2,10,Geyserville
1349,95442,9,38.35954768148229,-122.52361572015288,1,8,0,0,0,0,0,0,0,1,4,4,0,9,Glen Ellen
1350,95444,3,38.436599,-122.86890799999999,0,3,0,0,0,0,0,0,0,0,3,0,0,3,Graton
1351,95445,12,38.776903635122615,-123.54198867465824,2,9,1,0,0,0,0,0,1,3,2,4,2,12,Gualala
1352,95446,30,38.50299693263729,-122.99713955088292,10,18,2,0,0,0,1,2,1,6,9,11,0,30,Guerneville
1353,95448,73,38.6151641290671,-122.87204249821403,16,44,10,3,0,0,2,1,5,15,26,20,4,73,Healdsburg
1354,95449,6,38.97259282837023,-123.11641217765965,2,3,1,0,0,0,0,0,1,0,2,2,1,6,Hopland
1355,95450,6,38.49243046124713,-123.19811956283,1,4,1,0,0,0,0,0,1,0,4,1,0,6,Jenner
1356,95451,16,38.97035165936846,-122.79373237690369,3,12,1,0,0,0,0,0,1,4,8,2,1,16,Kelseyville
1357,95452,4,38.4177283161474,-122.55008523893125,0,4,0,0,0,0,0,0,0,1,3,0,0,4,Kenwood
1358,95453,34,39.03757424225321,-122.91603611160554,16,17,1,0,0,3,3,3,4,6,7,8,0,34,Lakeport
1359,95454,5,39.69708875190848,-123.488518938368,2,3,0,0,0,0,0,0,1,2,1,1,0,5,Laytonville
1360,95456,5,39.2767088208253,-123.7890085432332,1,2,2,0,0,0,0,0,0,0,3,1,1,5,Little River
1361,95457,10,38.90585194771547,-122.61277595149052,6,4,0,0,2,0,2,0,0,4,1,1,0,10,Lower Lake
1362,95458,3,39.09046166666666,-122.79588,2,1,0,0,0,0,1,0,0,1,1,0,0,3,Lucerne
1363,95460,20,39.30769817591348,-123.79998789546316,4,11,5,0,0,1,0,0,3,3,9,3,1,20,Mendocino
1364,95461,13,38.70298093068204,-122.55667810097205,8,5,0,0,0,0,0,0,0,1,5,6,1,13,Oakley
1365,95462,5,38.471667023804876,-123.0046002377698,1,3,1,0,0,0,0,0,0,2,2,1,0,5,Monte Rio
1366,95464,6,38.93904293333333,-122.76474008333334,2,4,0,0,0,0,0,0,1,4,1,0,0,6,Nice
1367,95465,5,38.40762019233158,-122.9478162636412,0,5,0,0,0,0,0,0,0,0,3,2,0,5,Occidental
1368,95466,3,39.09097518716317,-123.47991207161465,1,1,1,0,0,0,0,0,0,0,0,2,1,3,Philo
1369,95467,7,38.794468842196856,-122.55572761746514,2,5,0,0,0,0,0,1,0,2,2,1,1,7,Hidden Valley Lake
1370,95468,13,38.91666992842862,-123.69774060465433,3,10,0,0,0,0,0,0,2,3,2,4,2,13,Point Arena
1371,95470,6,39.263041066666666,-123.21854524999999,2,4,0,0,0,0,0,0,0,1,2,3,0,6,Redwood Valley
1372,95471,1,38.5205776244402,-122.97821514308501,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Rio Nido
1373,95472,73,38.40267381544082,-122.83127149933495,23,49,1,0,1,0,0,0,5,16,26,21,4,73,Sebastopol
1374,95473,2,38.403132,-122.82662350000001,0,2,0,0,0,0,0,0,0,2,0,0,0,2,Sebastopol
1375,95476,98,38.29339204874638,-122.46659501353083,38,53,6,1,0,1,1,4,8,22,33,22,7,98,Sonoma
1376,95477,1,38.277338,-122.460444,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Sonoma
1377,95480,2,38.6518459,-123.3995062,1,1,0,0,0,0,0,0,0,0,0,2,0,2,Stewarts Point
1378,95482,93,39.1496874146593,-123.20444793822374,46,47,0,0,0,5,8,7,9,25,16,19,4,93,Ukiah
1379,95485,7,39.163241719480446,-122.90969082818172,3,4,0,0,0,0,0,0,0,2,3,2,0,7,Upper Lake
1380,95490,38,39.40365159760543,-123.3520876311926,22,16,0,0,0,2,0,3,3,7,10,12,1,38,Willits
1381,95492,43,38.54560620222375,-122.80759387620229,19,24,0,0,1,0,0,3,5,9,13,11,1,43,Windsor
1382,95494,1,38.899456,-123.21802199999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Yorkville
1383,95497,1,38.69955,-123.42669,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Sea Ranch
1384,95501,122,40.79656058422628,-124.16566443396775,48,70,3,1,0,0,2,6,12,38,38,26,0,122,Eureka
1385,95503,17,40.7738840022604,-124.15562030913519,8,8,0,1,0,0,0,0,0,6,5,4,2,17,Eureka
1386,95518,1,40.86863327026371,-124.0869140625,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Arcata
1387,95519,27,40.94657859714932,-124.10000867403622,15,12,0,0,0,0,4,2,3,8,5,1,4,27,McKinleyville
1388,95521,84,40.87657052046965,-124.08461707829115,32,48,4,0,0,0,1,3,8,24,26,20,2,84,Arcata
1389,95524,1,40.847282,-124.066864,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Bayside
1390,95525,4,40.886050999999995,-124.0000989,2,2,0,0,0,0,0,1,0,0,2,1,0,4,Blue Lake
1391,95528,1,40.5376290014869,-124.05972840763599,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Carlotta
1392,95531,45,41.76091374003411,-124.18732413299604,21,23,0,1,0,2,2,5,8,12,10,6,0,45,Crescent City
1393,95536,7,40.84741684027428,-118.38714056063057,3,4,0,0,0,0,0,0,1,0,2,3,1,7,Ferndale
1394,95537,1,40.7248116750864,-124.215590581298,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Fields Landing
1395,95538,1,41.864747799999996,-124.15077140000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Fort Dick
1396,95540,28,40.590523955256,-124.15341624452164,10,18,0,0,1,0,1,3,7,9,4,2,1,28,Fortuna
1397,95542,18,40.09051493948779,-123.79450605916084,7,9,2,0,0,0,0,0,4,3,9,2,0,18,Garberville
1398,95543,1,41.874966929142,-123.844717528768,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Gasquet
1399,95545,1,40.24326,-124.12353999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Honeydew
1400,95546,1,41.048644,-123.673903,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Hoopa
1401,95548,9,41.54515982053054,-124.05394259604802,4,4,1,0,0,0,1,0,1,1,2,4,0,9,Klamath
1402,95551,2,40.634057,-124.21608195000002,0,2,0,0,0,0,0,1,0,0,1,0,0,2,Loleta
1403,95552,1,40.452498857049996,-123.50834082122,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Mad River
1404,95553,2,40.235864440838796,-123.82412268945001,1,1,0,0,0,0,0,0,0,0,0,2,0,2,Miranda
1405,95554,1,40.266526713967295,-123.872705027461,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Myers Flat
1406,95555,2,41.28766025,-124.06012345,2,0,0,0,0,0,0,0,0,2,0,0,0,2,Orick
1407,95559,2,40.20711618427905,-123.78394124667949,1,1,0,0,0,0,0,0,0,1,1,0,0,2,Phillipsville
1408,95560,5,40.11957346896678,-123.822439938518,0,5,0,0,0,0,0,0,1,0,2,1,1,5,Redway
1409,95562,4,40.494410065165624,-124.10270986944774,2,2,0,0,0,0,0,0,1,0,3,0,0,4,Rio Dell
1410,95564,2,40.8001622240563,-124.19536474822448,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Samoa
1411,95565,2,40.48479955,-124.10072825,0,1,0,1,0,0,0,1,1,0,0,0,0,2,Scotia
1412,95567,3,40.86256282832914,-123.04767502834402,3,0,0,0,0,0,0,0,0,0,0,2,1,3,Smith River
1413,95569,1,40.4010162353516,-123.95046234130899,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Redcrest
1414,95570,11,41.060770069472596,-124.1394231797412,3,5,3,0,0,0,0,0,3,2,3,3,0,11,Trinidad
1415,95573,11,40.937742678442994,-123.62997887262519,7,4,0,0,0,0,1,1,4,0,1,2,2,11,Willow Creek
1416,95585,2,39.871316114247,-123.72118284322501,0,2,0,0,0,0,0,0,0,0,0,1,1,2,Leggett
1417,95589,6,40.03496097602627,-124.05714905780401,1,5,0,0,0,0,0,1,0,0,2,2,1,6,Whitethorn
1418,95601,1,38.418359,-120.82439699999999,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Amador City
1419,95602,19,39.002123136975136,-121.0928089272292,11,8,0,0,0,0,1,1,5,4,5,3,0,19,Auburn
1420,95603,120,38.91693289191958,-121.07739683664302,63,56,1,0,0,4,2,14,17,22,36,24,1,120,Auburn
1421,95605,11,38.5898806383738,-121.53855747017273,6,5,0,0,0,0,0,0,0,1,5,5,0,11,West Sacramento
1422,95606,9,38.734662428846576,-122.1407501443793,2,6,1,0,0,0,0,0,5,2,1,1,0,9,Brooks
1423,95607,2,38.720930898959004,-122.0957155994005,1,1,0,0,0,0,0,0,0,1,0,1,0,2,Capay
1424,95608,41,38.63144450833008,-121.32966314914093,13,28,0,0,0,0,0,0,1,9,19,12,0,41,Carmichael
1425,95609,1,38.633790999999995,-121.32873810000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Carmichael
1426,95610,55,38.68459043101501,-121.27644871669108,23,31,1,0,0,0,0,1,4,14,23,12,1,55,Citrus Heights
1427,95612,2,38.415379885624446,-121.55413607021201,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Clarksburg
1428,95613,2,38.80522685422005,-120.8996918411365,1,1,0,0,0,0,0,0,0,1,0,1,0,2,Coloma
1429,95614,8,38.88785028237694,-121.01538224537799,4,4,0,0,0,0,0,0,1,1,2,4,0,8,Cool
1430,95615,2,38.33039775,-121.57103,2,0,0,0,0,0,0,0,0,0,0,1,1,2,Courtland
1431,95616,122,38.54084144880086,-121.75108354002727,64,56,2,0,0,0,0,1,16,41,54,10,0,122,Davis
1432,95618,11,38.54626758170738,-121.71279721331126,5,6,0,0,0,0,0,0,0,3,7,1,0,11,Davis
1433,95619,11,38.69436550147902,-120.81561381821483,6,5,0,0,0,0,0,1,0,2,4,2,2,11,Diamond Springs
1434,95620,48,38.45640318674142,-121.8323496191161,35,13,0,0,0,0,4,8,7,8,12,6,3,48,Dixon
1435,95621,12,38.69031427906241,-121.31494222888324,8,4,0,0,0,0,0,0,0,1,5,6,0,12,Citrus Heights
1436,95623,5,38.68182136,-120.85086231999999,1,4,0,0,0,0,0,0,0,1,2,0,2,5,El Dorado
1437,95624,75,38.42193616988766,-121.36711253513488,30,44,1,0,0,0,1,0,3,23,26,20,2,75,Elk Grove
1438,95625,1,38.34965,-121.90868999999999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Elmira
1439,95626,1,38.75116,-121.48426,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Elverta
1440,95627,1,38.695461273193395,-122.01815032959,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Esparto
1441,95628,31,38.65449477219558,-121.265586451125,13,18,0,0,0,0,0,0,0,5,13,13,0,31,Fair Oaks
1442,95630,124,38.66802593749383,-121.15090222441236,50,71,2,1,1,0,1,1,5,22,57,34,3,124,Folsom
1443,95631,3,39.00841916889507,-120.83826642400034,3,0,0,0,0,0,1,0,0,1,1,0,0,3,Foresthill
1444,95632,53,38.262659129056495,-121.3003716947403,34,19,0,0,1,4,4,5,5,7,14,10,3,53,Galt
1445,95633,2,38.8539783754674,-120.85466755776501,0,2,0,0,0,0,0,0,0,0,0,1,1,2,Garden Valley
1446,95634,9,38.90967520693605,-120.82108911894014,2,6,1,0,0,1,0,0,0,1,3,3,1,9,Georgetown
1447,95640,12,38.344961275286444,-120.93685378648676,5,7,0,0,0,1,0,2,2,0,4,2,1,12,Ione
1448,95641,9,38.135860057335066,-121.59344076114365,0,9,0,0,0,0,0,0,3,2,1,1,2,9,Isleton
1449,95642,50,38.35847502859584,-120.78515957912695,21,26,3,0,0,1,3,8,7,19,7,5,0,50,Jackson
1450,95645,1,38.803402,-121.7213,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Knights Landing
1451,95646,6,38.689338693776754,-120.06919141063565,1,5,0,0,0,0,2,1,0,2,1,0,0,6,Kirkwood
1452,95648,87,38.87329548419444,-121.29676945077411,48,38,1,0,0,3,3,10,14,20,23,13,1,87,Lincoln
1453,95650,16,38.81859483171909,-121.19091587982581,6,10,0,0,0,0,0,0,1,4,5,5,1,16,Loomis
1454,95651,6,38.8086865,-120.90559116666667,4,2,0,0,0,0,0,0,0,0,1,4,1,6,Lotus
1455,95653,1,38.6813285295014,-121.96769099999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Madison
1456,95655,1,38.542795073979,-121.261596679688,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Mather
1457,95658,8,38.87453394803466,-121.13184783346713,4,4,0,0,0,0,0,0,0,1,0,7,0,8,Newcastle
1458,95659,1,38.9095908,-121.5434258,1,0,0,0,0,0,0,0,0,0,1,0,0,1,East Nicolaus
1459,95660,22,38.66980698646598,-121.38183879564053,14,8,0,0,0,0,0,1,1,5,8,7,0,22,North Highlands
1460,95661,72,38.74640308685685,-121.25243665983079,17,55,0,0,0,0,0,0,2,16,37,15,2,72,Roseville
1461,95662,17,38.677199667357,-121.21539401428112,9,8,0,0,0,0,0,0,0,4,6,5,2,17,Orangevale
1462,95663,4,38.848227872619624,-121.1673724468995,3,1,0,0,0,0,0,0,1,2,0,0,1,4,Penryn
1463,95665,9,38.410582279153765,-120.67418854047823,4,5,0,0,0,0,0,0,0,1,3,3,2,9,Pine Grove
1464,95666,11,38.46353505285866,-120.53187140840683,7,4,0,0,0,0,0,0,0,2,2,6,1,11,Pioneer
1465,95667,106,38.722184920854914,-120.80849362198167,45,57,3,1,1,3,4,9,12,24,28,20,5,106,Placerville
1466,95669,7,38.478162463169646,-120.84884207282371,1,5,1,0,0,0,0,0,1,1,2,2,1,7,Plymouth
1467,95670,74,38.597981694180795,-121.28135022011722,37,37,0,0,0,0,0,2,4,17,33,16,2,74,Rancho Cordova
1468,95672,1,38.651325,-121.065624,0,1,0,0,0,0,0,0,0,0,0,1,0,1,El Dorado Hills
1469,95673,4,38.68928963047563,-121.45005679131049,4,0,0,0,0,0,0,0,0,0,2,2,0,4,Rio Linda
1470,95677,50,38.795678717924204,-121.2344017901858,18,32,0,0,0,0,0,0,4,9,17,15,5,50,Rocklin
1471,95678,92,38.76958130406315,-121.27753652995852,34,56,2,0,0,0,0,0,9,18,42,20,3,92,Roseville
1472,95682,63,38.665004018224096,-120.9790757976974,26,36,0,1,0,2,1,8,6,11,16,16,3,63,Cameron Park
1473,95683,7,38.49434605236843,-121.09975748879103,3,4,0,0,0,1,0,0,2,1,2,1,0,7,Sloughhouse
1474,95684,5,38.614203844946154,-120.670290347556,2,3,0,0,0,0,0,0,1,0,2,1,1,5,Somerset
1475,95685,15,38.39130874591451,-120.80323332685734,5,10,0,0,0,0,0,0,0,1,5,5,4,15,Sutter Creek
1476,95687,81,38.35872746925051,-121.95883908305231,43,38,0,0,1,2,10,9,10,19,17,13,0,81,Vacaville
1477,95688,80,38.36220877912458,-121.97788503497353,34,45,1,0,0,0,0,9,14,27,18,10,2,80,Vacaville
1478,95689,4,38.44231130000001,-120.630776275,1,3,0,0,0,0,0,0,0,1,0,3,0,4,Volcano
1479,95690,8,38.23991697276274,-121.50774050936938,3,5,0,0,0,0,0,0,0,3,5,0,0,8,Walnut Grove
1480,95691,20,38.57894251651944,-121.54203792372661,11,9,0,0,0,0,0,0,0,1,12,6,1,20,West Sacramento
1481,95692,10,39.011078068878156,-121.4292907756562,7,3,0,0,0,0,1,0,3,1,3,2,0,10,Wheatland
1482,95693,1,38.401540000000004,-121.25615,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Wilton
1483,95694,22,38.52869221754794,-121.96903111527314,13,7,1,1,0,1,0,0,3,4,7,5,2,22,Winters
1484,95695,73,38.67964434590952,-121.7839709067531,47,26,0,0,0,0,5,5,8,17,24,14,0,73,Dunnigan
1485,95696,4,38.361853800000006,-121.97941735,2,2,0,0,0,0,0,0,1,1,1,1,0,4,Vacaville
1486,95698,1,38.7946593740159,-121.87827974442699,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Zamora
1487,95699,2,38.44129781849385,-120.8549799137115,1,1,0,0,0,0,0,0,1,0,1,0,0,2,Drytown
1488,95709,16,38.7465597856785,-120.68405572479381,11,5,0,0,0,0,1,0,2,2,6,3,2,16,Camino
1489,95713,19,39.09922390191688,-120.95191009607704,9,8,1,1,0,0,0,3,3,5,4,3,1,19,Colfax
1490,95714,1,39.188761,-120.83155500000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Dutch Flat
1491,95715,4,39.302309044473226,-120.63107502799075,2,2,0,0,0,1,0,0,1,0,1,1,0,4,Emigrant Gap
1492,95717,1,39.174669,-120.857219,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Gold Run
1493,95720,1,38.768353000000005,-120.315124,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Kyburz
1494,95722,2,38.99240745,-121.0353035,0,2,0,0,0,0,0,1,0,0,0,1,0,2,Meadow Vista
1495,95724,1,39.30583,-120.33084,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Norden
1496,95726,13,38.77816251969307,-120.52923510535047,5,8,0,0,0,0,0,0,2,4,6,1,0,13,Pollock Pines
1497,95728,1,39.357662,-120.55068999999999,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Cisco Grove
1498,95735,2,38.79798204516815,-120.0732652898125,0,2,0,0,0,0,0,0,0,1,0,1,0,2,Twin Bridges
1499,95742,21,38.59028555542555,-121.25336674154836,10,10,1,0,0,0,0,0,3,4,7,6,1,21,Rancho Cordova
1500,95746,23,38.74266090871239,-121.18314584091286,8,14,1,0,0,0,1,2,2,3,13,2,0,23,Granite Bay
1501,95747,27,38.76732562174608,-121.30899870927925,13,13,1,0,0,0,0,1,1,1,16,6,2,27,Roseville
1502,95757,22,38.39907865311677,-121.44473744551364,12,10,0,0,0,0,1,0,4,2,10,3,2,22,Elk Grove
1503,95758,100,38.42033149456438,-121.42730412794826,53,47,0,0,0,1,3,12,10,29,35,10,0,100,Elk Grove
1504,95759,3,38.410687091798934,-121.40900405256765,2,1,0,0,0,0,0,0,1,1,1,0,0,3,Elk Grove
1505,95762,56,38.66645684800094,-121.070622867161,20,34,2,0,0,2,2,6,6,13,15,9,3,56,El Dorado Hills
1506,95763,1,38.6739282,-121.1665689,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Folsom
1507,95765,42,38.80094675257055,-121.28323343250172,15,27,0,0,0,0,0,3,1,8,22,7,1,42,Rocklin
1508,95776,54,38.6757308176997,-121.74828450776313,40,14,0,0,0,1,4,8,10,6,14,9,2,54,Woodland
1509,95811,58,38.57412334626405,-121.48583903537595,17,37,4,0,0,0,0,0,0,8,31,16,3,58,Sacramento
1510,95814,88,38.5784721549611,-121.49231653028724,27,53,7,1,0,0,0,0,2,11,54,21,0,88,Sacramento
1511,95815,19,38.604937748476594,-121.44173724746231,6,13,0,0,0,0,0,0,2,3,8,5,1,19,Sacramento
1512,95816,56,38.57078870963226,-121.46819333519183,13,41,2,0,0,0,0,0,0,15,20,20,1,56,Sacramento
1513,95817,9,38.54888009204588,-121.45573184487701,4,5,0,0,0,0,0,0,0,0,5,4,0,9,Sacramento
1514,95818,44,38.55936382851116,-121.49170960005546,16,27,1,0,0,0,0,0,0,7,25,12,0,44,Sacramento
1515,95819,26,38.56451759400297,-121.43766347865731,8,17,1,0,0,0,0,0,0,3,14,9,0,26,Sacramento
1516,95820,24,38.53491367415328,-121.44779707683874,15,9,0,0,0,0,0,0,0,2,11,11,0,24,Sacramento
1517,95821,19,38.6199856013311,-121.39253490832907,6,13,0,0,0,0,0,0,1,2,11,5,0,19,Sacramento
1518,95822,29,38.52441711583729,-121.49386108379727,15,13,1,0,0,0,1,1,1,11,10,4,1,29,Sacramento
1519,95823,81,38.482980738778316,-121.43468164744458,49,32,0,0,0,0,1,2,9,22,32,15,0,81,Sacramento
1520,95824,17,38.5174868028634,-121.43845952381028,12,5,0,0,0,0,0,0,1,5,9,2,0,17,Parkway-South Sacramento
1521,95825,81,38.58714455258642,-121.40732970241643,34,45,1,1,0,0,0,0,1,12,43,23,2,81,Sacramento
1522,95826,26,38.55524091565023,-121.37997055443451,15,11,0,0,0,0,0,0,1,8,9,7,1,26,Sacramento
1523,95827,19,38.56783974266843,-121.333815685657,9,10,0,0,0,0,0,0,1,5,10,3,0,19,Sacramento
1524,95828,18,38.49015590402851,-121.4141020698177,12,6,0,0,0,0,0,0,0,3,12,3,0,18,Sacramento
1525,95829,8,38.45960026832603,-121.36972125290414,6,2,0,0,0,0,0,0,0,2,3,3,0,8,Sacramento
1526,95830,1,37.523016,-120.88368899999999,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Turlock
1527,95831,35,38.49134809272791,-121.52442391998042,17,18,0,0,0,0,2,5,5,9,7,6,1,35,Sacramento
1528,95832,22,38.219221987819836,-120.37520635491155,9,13,0,0,0,0,2,3,3,8,2,4,0,22,Sacramento
1529,95833,26,38.61116548480945,-121.5031553789052,9,16,1,0,0,0,0,0,2,7,9,8,0,26,Sacramento
1530,95834,64,38.64434290982846,-121.508312416386,25,39,0,0,0,0,0,3,9,22,17,13,0,64,Sacramento
1531,95835,31,38.65922758830043,-121.5147563592124,13,17,1,0,1,0,0,1,5,10,11,3,0,31,Sacramento
1532,95837,16,38.691392841091904,-121.59554564402725,2,14,0,0,0,1,2,3,4,3,2,1,0,16,Sacramento
1533,95838,3,38.64000318890766,-121.42621786101832,1,2,0,0,0,0,0,0,0,0,1,2,0,3,Sacramento
1534,95841,30,38.661933124675414,-121.34324438411906,19,11,0,0,0,0,0,0,1,6,13,9,1,30,Sacramento
1535,95842,12,38.68226132881555,-121.34993288949516,7,5,0,0,0,0,0,0,0,3,6,2,1,12,Sacramento
1536,95843,10,38.714768973924016,-121.37689889352882,6,4,0,0,0,0,0,0,1,4,2,2,1,10,Antelope
1537,95857,1,38.52968128761329,-121.49640716969601,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Sacramento
1538,95864,12,38.56751808510742,-121.38939519538576,2,9,1,0,0,0,0,0,0,1,10,1,0,12,Sacramento
1539,95901,65,39.14690345958421,-121.57552733099368,44,21,0,0,1,3,8,10,6,12,18,5,2,65,Marysville
1540,95903,4,39.1136206199033,-121.38349088384625,3,1,0,0,0,0,1,0,0,2,1,0,0,4,Beale Afb
1541,95912,3,38.96599333333333,-122.02227799999999,2,1,0,0,0,0,0,1,1,0,1,0,0,3,Arbuckle
1542,95914,1,39.388934000000006,-121.40462099999999,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Bangor
1543,95917,1,39.4154443187485,-121.688896297009,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Biggs
1544,95918,1,39.2287,-121.4129,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Browns Valley
1545,95922,1,39.45223,-121.0503,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Camptonville
1546,95923,2,40.21023065,-121.15883585,0,2,0,0,0,0,0,0,0,0,2,0,0,2,Canyon Dam
1547,95926,69,39.74328411331743,-121.84530106656838,40,28,1,0,0,0,0,1,9,13,26,18,2,69,Chico
1548,95928,127,39.726367883463304,-121.82982347510041,65,60,2,0,0,2,0,4,11,34,47,28,1,127,Chico
1549,95930,1,39.5336819,-121.1564723,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Clipper Mills
1550,95932,22,39.2147740959801,-122.00989567291923,13,9,0,0,0,1,0,1,2,3,6,8,1,22,Colusa
1551,95936,6,39.56516085788071,-120.75331399164065,4,2,0,0,0,0,0,1,0,0,3,2,0,6,Sierraville
1552,95937,2,38.87193045818925,-121.9614004,1,0,1,0,0,0,1,0,1,0,0,0,0,2,Dunnigan
1553,95938,5,39.6462833495816,-121.80165662472879,3,2,0,0,0,0,0,0,0,0,1,4,0,5,Durham
1554,95939,1,39.60248,-122.53912,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Elk Creek
1555,95942,1,40.08258,-121.54076,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Butte Meadows
1556,95945,73,39.22463666528383,-121.04843224157013,26,43,3,1,0,4,3,6,13,14,24,7,2,73,Grass Valley
1557,95946,17,39.20551518445574,-121.18892163885448,7,10,0,0,0,0,1,1,5,3,4,3,0,17,Penn Valley
1558,95947,2,40.122941,-120.93018520000001,2,0,0,0,0,0,0,0,0,0,2,0,0,2,Greenville
1559,95948,19,39.35964817529805,-121.68810375414664,12,5,2,0,0,2,2,0,3,3,6,3,0,19,Gridley
1560,95949,16,39.19072507688612,-121.06244912288166,7,9,0,0,0,0,1,2,2,3,6,2,0,16,Grass Valley
1561,95951,2,39.74505791976715,-122.01617355337301,2,0,0,0,0,0,0,0,0,1,1,0,0,2,Hamilton City
1562,95953,10,39.27195226210929,-121.6594318667604,7,3,0,0,0,0,0,0,1,2,4,3,0,10,Live Oak
1563,95954,5,39.841723430742185,-121.59224536896481,1,4,0,0,0,0,0,0,0,1,3,0,1,5,Magalia
1564,95956,1,39.874839782714794,-121.17507171630899,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Meadow Valley
1565,95957,1,39.1813087463379,-121.94455718994101,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Meridian
1566,95959,39,39.264708188163695,-121.02068067711272,8,27,4,0,0,0,0,0,3,11,15,9,1,39,Nevada City
1567,95960,3,39.3700338587565,-121.10494438948568,2,1,0,0,0,0,0,0,1,0,1,1,0,3,North San Juan
1568,95961,12,39.09440646750844,-121.55382414438999,8,4,0,0,0,0,0,1,0,3,4,4,0,12,Olivehurst
1569,95962,2,39.35763154575195,-121.299005744336,0,2,0,0,0,0,0,0,0,1,0,1,0,2,Oregon House
1570,95963,21,39.74795467449663,-122.19863065252758,11,10,0,0,0,1,1,1,3,3,5,7,0,21,Orland
1571,95965,41,39.50612645749071,-121.56308044001028,24,16,1,0,0,1,7,6,4,9,6,7,1,41,Oroville
1572,95966,37,39.500154208573775,-121.53270400059232,19,18,0,0,0,0,3,5,9,8,11,1,0,37,Oroville
1573,95967,1,39.7470579832369,-121.640281677246,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Paradise
1574,95969,24,39.72676109113156,-121.59099804539194,16,8,0,0,0,0,3,2,5,3,7,3,1,24,Auburn
