,Unnamed: 0,zip_code,count,latitude,longitude,Price_1,Price_2,Price_3,Price_4,Rating_1,Rating_1.5,Rating_2,Rating_2.5,Rating_3,Rating_3.5,Rating_4,Rating_4.5,Rating_5,count_businesses,city
618,618,92675,44,33.50068909918202,-117.66221442411694,11,30,3,0,0,0,0,0,1,5,19,17,2,44,San Juan Capistrano
619,619,92676,1,33.74693,-117.63775,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Silverado
620,620,92677,43,33.543569918271665,-117.70466212174915,11,32,0,0,0,0,0,0,0,5,25,13,0,43,Laguna Niguel
621,621,92678,1,33.6617627086078,-117.585264436793,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Trabuco Canyon
622,622,92679,4,33.65354890429278,-117.62543795622926,2,2,0,0,0,0,0,0,0,1,2,0,1,4,Trabuco Canyon
623,623,92683,117,33.74765507592699,-117.98292377479477,75,42,0,0,0,0,0,0,4,34,51,24,4,117,Westminster
624,624,92688,39,33.64049518956432,-117.59611283390564,12,26,1,0,0,0,0,1,0,9,19,8,2,39,Rancho Santa Margarita
625,625,92691,46,33.60085736552253,-117.67125395467257,18,27,1,0,0,0,0,0,2,6,20,18,0,46,Mission Viejo
626,626,92692,38,33.58628823233157,-117.65719210876392,15,23,0,0,0,0,0,0,0,4,21,11,2,38,Mission Viejo
627,627,92694,17,33.56267693666672,-117.63277118601992,3,14,0,0,0,0,0,0,2,6,7,2,0,17,Ladera Ranch
629,629,92701,58,33.748277498514774,-117.86460167231108,27,29,0,2,0,0,0,0,0,8,21,26,3,58,Santa Ana
630,630,92703,17,33.747797950687925,-117.90594618814634,10,7,0,0,0,0,0,0,0,1,7,7,2,17,Santa Ana
631,631,92704,31,33.704912009460095,-117.89629052577351,11,17,2,1,0,0,0,0,0,3,19,9,0,31,Santa Ana
632,632,92705,27,33.7630810150776,-117.84751767020559,15,12,0,0,0,0,0,0,0,2,11,13,1,27,Santa Ana
633,633,92706,10,33.75790917771946,-117.8984837921945,5,5,0,0,0,0,0,0,0,3,6,1,0,10,Santa Ana
634,634,92707,16,33.70950103197975,-117.86925454486256,9,7,0,0,0,0,0,0,0,2,6,7,1,16,Santa Ana
635,635,92708,57,33.709286996235264,-117.95505279132708,25,32,0,0,0,0,0,0,0,3,32,19,3,57,Fountain Valley
637,637,92780,85,33.74021260747486,-117.82114881311344,39,45,1,0,0,0,0,0,0,9,42,32,2,85,Tustin
639,639,92782,29,33.704760782629606,-117.8190008996328,9,19,1,0,0,0,0,0,1,4,18,6,0,29,Tustin
640,640,92801,33,33.841819980585385,-117.96033886517964,16,17,0,0,0,0,0,0,0,2,17,13,1,33,Anaheim
641,641,92802,89,33.811056552767035,-117.91595537343531,21,57,8,3,0,0,0,1,5,25,42,15,1,89,Anaheim
643,643,92804,37,33.817809385104496,-117.97211515808306,19,17,1,0,0,1,0,0,0,1,17,18,0,37,Anaheim
644,644,92805,55,33.82981521527564,-117.91166799344359,18,35,2,0,0,0,0,0,0,8,27,17,3,55,Anaheim
645,645,92806,28,33.824739376188475,-117.88033261156887,16,10,2,0,0,0,0,0,1,2,15,9,1,28,Anaheim
646,646,92807,55,33.852759171392314,-117.79125498274023,27,28,0,0,0,1,0,0,6,13,18,15,2,55,Anaheim
647,647,92808,33,33.86457034567398,-117.74806357363028,13,20,0,0,0,0,0,6,5,7,10,5,0,33,Anaheim
649,649,92821,69,33.91778199979093,-117.89143993880957,19,49,1,0,0,0,0,0,3,15,32,18,1,69,Brea
651,651,92823,7,33.909068624657785,-117.85084569306044,2,5,0,0,0,0,0,0,0,0,5,2,0,7,Brea
653,653,92831,41,33.876338347519074,-117.88757810287709,26,15,0,0,0,0,0,0,0,4,17,19,1,41,Fullerton
654,654,92832,97,33.87002094533704,-117.92714442251915,30,65,2,0,0,0,0,0,6,14,43,29,5,97,Fullerton
655,655,92833,17,33.8703208141857,-117.96175062537554,5,12,0,0,0,0,0,0,1,3,6,7,0,17,Fullerton
656,656,92835,10,33.90096685802132,-117.9195968988238,3,6,1,0,0,0,0,0,0,2,5,3,0,10,Fullerton
657,657,92840,28,33.78365543649411,-117.93742537473574,15,13,0,0,0,0,0,0,0,5,10,11,2,28,Garden Grove
658,658,92841,10,33.78702631913014,-117.97596028503251,6,4,0,0,0,0,0,0,0,1,5,4,0,10,Garden Grove
660,660,92843,39,33.76215033908344,-117.94118917101565,22,17,0,0,0,0,0,0,0,5,18,12,4,39,Garden Grove
661,661,92844,48,33.77088745158846,-117.96957914629616,22,26,0,0,0,0,0,0,0,7,30,10,1,48,Garden Grove
662,662,92845,18,33.78434664452287,-118.02911020172438,12,6,0,0,0,0,0,0,0,5,9,4,0,18,Garden Grove
663,663,92860,50,33.91975486594202,-117.55898520994177,27,23,0,0,0,0,0,0,1,9,25,15,0,50,Norco
664,664,92861,3,33.81484600000001,-117.821073,1,2,0,0,0,0,0,0,1,0,1,1,0,3,Villa Park
665,665,92865,39,33.826088801938994,-117.83921749569444,20,18,1,0,0,0,0,0,2,7,12,18,0,39,Orange
666,666,92866,40,33.787820277888414,-117.85126825672971,11,28,1,0,0,0,0,0,1,11,18,10,0,40,Orange
667,667,92867,47,33.80426299987848,-117.8441363338149,15,32,0,0,0,0,0,0,1,1,29,15,1,47,Orange
668,668,92868,38,33.78372335014626,-117.87588410445153,22,16,0,0,0,0,0,1,3,8,14,10,2,38,Orange
669,669,92869,33,33.79005188126532,-117.8008386506562,17,13,2,1,0,0,0,0,0,7,12,13,1,33,Orange
670,670,92870,26,33.88419684743368,-117.85795173578586,12,14,0,0,0,0,0,0,0,2,11,12,1,26,Placentia
671,671,92879,59,33.87848490612979,-117.53655762576784,28,31,0,0,0,0,0,0,3,10,27,18,1,59,Corona
672,672,92880,26,33.91146161265803,-117.58849998819478,11,15,0,0,0,0,0,0,1,4,12,9,0,26,Corona
673,673,92881,35,33.84196193805095,-117.53038020493284,13,22,0,0,0,0,0,2,3,3,19,7,1,35,Corona
674,674,92882,33,33.87521801020499,-117.58715979362452,21,12,0,0,0,0,0,0,1,4,14,13,1,33,Corona
675,675,92883,30,33.79772187906629,-117.49952606147691,9,21,0,0,0,0,0,2,1,11,10,4,2,30,Corona
676,676,92886,30,33.88711358250241,-117.79800798547323,11,18,1,0,0,0,0,1,3,4,16,6,0,30,Yorba Linda
677,677,92887,28,33.87863019198874,-117.74575904273176,16,12,0,0,0,0,1,2,1,9,8,7,0,28,Yorba Linda
678,678,93001,68,34.281904225548466,-119.29118765238523,17,48,3,0,0,0,0,1,0,6,25,35,1,68,Ventura
679,679,93003,74,34.2634413736254,-119.22595831915156,23,51,0,0,0,0,0,0,1,12,38,19,4,74,Ventura
680,680,93004,16,34.28080679824929,-119.17132208048508,10,6,0,0,0,0,0,0,0,2,7,5,2,16,Ventura
682,682,93010,90,34.219725856006896,-119.04023977843306,24,64,2,0,0,0,0,0,3,31,31,24,1,90,Camarillo
684,684,93012,15,34.21733860338792,-119.00389422620293,4,10,1,0,0,0,0,0,0,4,8,2,1,15,Camarillo
685,685,93013,54,34.398879804824894,-119.520990061511,24,29,1,0,0,0,1,7,7,13,15,9,2,54,Carpinteria
686,686,93015,26,34.39559658998876,-118.91818755947392,15,11,0,0,0,1,1,1,3,6,10,4,0,26,Fillmore
688,688,93021,46,34.28193849795163,-118.87463533302255,18,28,0,0,0,0,0,0,0,10,18,18,0,46,Moorpark
689,689,93022,9,34.396319614944986,-119.30034848959558,6,3,0,0,0,0,0,0,0,1,4,4,0,9,Oak View
690,690,93023,63,34.44427789939393,-119.25591883561093,22,36,4,1,0,1,2,3,1,17,24,12,3,63,Ojai
691,691,93030,38,34.20149453771196,-119.17834258225679,17,20,1,0,0,0,0,0,1,8,19,9,1,38,Oxnard
694,694,93033,20,34.17289220980852,-119.1768598073423,12,8,0,0,0,0,0,0,0,2,7,9,2,20,Oxnard
695,695,93035,33,34.176825375812136,-119.22621150002098,12,21,0,0,0,0,0,0,0,8,16,8,1,33,Oxnard
696,696,93036,43,34.23210565537979,-119.17252388750502,16,25,1,1,0,0,0,0,3,11,22,7,0,43,Oxnard
697,697,93040,2,34.41530710353055,-118.79439660670299,1,1,0,0,0,0,0,0,0,0,0,2,0,2,Piru
698,698,93041,27,34.16727712673083,-119.20597228666547,12,15,0,0,0,0,0,0,1,6,12,8,0,27,Port Hueneme
700,700,93060,51,34.35110840601428,-119.06833013137528,31,20,0,0,0,3,6,4,6,5,13,12,2,51,Santa Paula
701,701,93063,33,34.27849222811812,-118.70606913948356,12,19,1,1,0,0,0,0,0,3,19,10,1,33,Simi Valley
702,702,93065,82,34.27368349214137,-118.7688625340066,24,56,2,0,0,0,0,0,3,19,33,26,1,82,Simi Valley
703,703,93066,1,34.25642,-118.99663,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Somis
704,704,93067,4,34.4216810119629,-119.6004995355225,0,4,0,0,0,0,0,0,0,0,3,1,0,4,Summerland
705,705,93101,124,34.41992464975081,-119.69929262339504,18,95,10,1,0,0,0,0,0,9,57,53,5,124,Santa Barbara
706,706,93103,15,34.425833319369694,-119.6856718653502,8,6,1,0,0,0,0,0,1,0,7,6,1,15,Santa Barbara
707,707,93105,57,34.44019353891665,-119.73756044323518,16,39,2,0,0,0,0,0,1,12,33,11,0,57,Santa Barbara
708,708,93108,29,34.42670696525619,-119.64082783874173,2,16,9,2,0,0,1,0,0,6,11,10,1,29,Montecito
709,709,93109,13,34.40210232335695,-119.71794356479587,1,12,0,0,0,0,0,0,0,4,6,2,1,13,Santa Barbara
710,710,93110,9,34.43997662222223,-119.7669856,4,5,0,0,0,0,0,0,0,3,2,4,0,9,Santa Barbara
711,711,93111,10,34.43671902279086,-119.80108574387992,4,6,0,0,0,0,0,0,1,4,1,3,1,10,Santa Barbara
712,712,93117,70,34.4343693853162,-119.84985415012716,28,40,1,1,0,0,0,0,2,19,32,14,3,70,Gaviota
716,716,93202,3,36.31424928552777,-119.70914315869335,2,1,0,0,0,0,0,0,0,1,2,0,0,3,Armona
717,717,93203,18,35.201810985041135,-118.848938015799,16,2,0,0,1,1,2,5,0,1,5,2,1,18,Arvin
718,718,93204,7,36.003983007946296,-120.1314305850633,6,1,0,0,0,0,1,1,0,1,2,1,1,7,Avenal
719,719,93205,2,35.59737195033175,-118.491260881834,1,1,0,0,0,0,0,0,0,0,0,2,0,2,Bodfish
720,720,93206,12,35.40162190959803,-119.39837805796472,10,2,0,0,0,2,2,2,1,0,5,0,0,12,Buttonwillow
722,722,93210,38,36.17276443522238,-120.3163007974136,26,12,0,0,1,2,7,7,1,8,11,1,0,38,Coalinga
723,723,93212,12,36.09768478182001,-119.56664011485191,9,3,0,0,0,1,0,0,3,1,4,1,2,12,Corcoran
724,724,93215,63,35.771382792438025,-119.24623524559436,48,15,0,0,1,2,7,9,11,9,13,11,0,63,Delano
725,725,93218,1,35.8915651,-119.0462327,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Ducor
726,726,93219,6,35.88497156184503,-119.27185170936752,5,1,0,0,0,0,1,0,0,1,3,1,0,6,Earlimart
727,727,93221,31,36.296432943224495,-119.14227540089205,17,11,3,0,1,0,3,0,4,11,8,4,0,31,Exeter
728,728,93222,4,34.850511910746874,-119.16564209558676,2,2,0,0,0,0,0,0,1,0,1,1,1,4,Frazier Park
729,729,93223,15,36.30520496581632,-119.20779385014616,13,2,0,0,0,1,1,2,0,1,1,8,1,15,Farmersville
730,730,93225,11,34.829555032953536,-119.00807458591528,5,6,0,0,0,0,0,0,1,2,2,5,1,11,Pine Mountain Club
731,731,93226,1,35.72818,-118.702991,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Glennville
732,732,93230,130,36.329505074817355,-119.65404392349087,85,42,2,1,0,2,16,18,26,22,25,18,3,130,Hanford
733,733,93234,4,36.170124790447375,-120.10318875095378,4,0,0,0,0,0,1,0,0,1,1,1,0,4,Huron
734,734,93235,3,36.38516061755284,-119.216107682678,3,0,0,0,0,0,0,0,0,0,2,0,1,3,Ivanhoe
735,735,93238,17,35.767568741693125,-118.42939082993635,9,8,0,0,0,0,0,0,1,1,9,4,2,17,Kernville
736,736,93239,14,35.989496827859284,-119.95946213360014,12,2,0,0,0,0,4,4,1,1,3,1,0,14,Kettleman City
737,737,93240,14,35.62431618886994,-118.46317854673329,9,5,0,0,0,0,1,3,0,4,4,1,1,14,Lake Isabella
738,738,93241,12,35.26182702371012,-118.91440760396328,7,5,0,0,1,0,0,2,1,0,5,3,0,12,Lamont
739,739,93243,9,34.80825812773989,-118.86969282351757,7,2,0,0,0,0,2,0,0,5,2,0,0,9,Lebec
740,740,93245,57,36.30232840997624,-119.79294546608169,43,14,0,0,0,5,7,5,12,18,7,3,0,57,Lemoore
742,742,93247,17,36.20329204933072,-119.09691944621154,11,6,0,0,0,2,1,2,2,4,3,3,0,17,Lindsay
743,743,93249,13,35.614425259956505,-119.65933786741068,13,0,0,0,0,2,4,3,1,1,1,1,0,13,Lost Hills
744,744,93250,10,35.670800523671204,-119.22744372863528,8,2,0,0,0,0,2,1,0,1,4,1,1,10,McFarland
746,746,93252,3,34.934238102789,-119.36985110528832,2,1,0,0,1,0,0,0,0,0,0,2,0,3,Maricopa
747,747,93254,3,34.94792566666667,-119.69034153333332,1,2,0,0,0,0,0,0,0,2,0,1,0,3,New Cuyama
748,748,93256,2,35.9715769523926,-119.292825800049,1,1,0,0,0,0,0,0,0,0,1,1,0,2,Pixley
749,749,93257,104,36.06746523587911,-119.02603609735348,62,40,2,0,0,4,8,22,17,21,18,11,3,104,Porterville
750,750,93261,1,35.80378,-119.106046,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Richgrove
752,752,93263,23,35.497917766237634,-119.27249092005356,19,4,0,0,0,1,2,2,1,4,8,3,2,23,Shafter
753,753,93265,6,36.123275691824496,-118.82962880300651,5,1,0,0,0,0,0,1,1,0,1,1,2,6,Springville
754,754,93267,2,36.14595522267305,-119.06813356877701,1,1,0,0,0,0,0,0,0,0,1,1,0,2,Strathmore
755,755,93268,32,35.143886466033024,-119.45851680732645,18,14,0,0,0,1,4,2,1,4,10,9,1,32,Taft
756,756,93270,3,36.257892733333335,-119.27329836666668,2,1,0,0,0,0,0,0,0,1,2,0,0,3,Fresno
757,757,93271,9,36.44000230039077,-118.90133880415577,2,6,1,0,0,0,0,0,4,2,1,1,1,9,Three Rivers
758,758,93272,2,36.06224948542479,-119.312591933823,2,0,0,0,1,0,0,0,1,0,0,0,0,2,Tipton
759,759,93274,99,36.21499428424421,-119.33716720269663,57,42,0,0,2,8,8,13,12,18,23,14,1,99,Tulare
761,761,93277,73,36.30675628406596,-119.3189347892713,33,40,0,0,0,0,0,2,9,25,22,14,1,73,Visalia
762,762,93280,27,35.59791322422483,-119.340433110471,22,3,1,1,0,2,0,7,3,6,6,2,1,27,Wasco
763,763,93283,1,35.6556197733695,-118.339942644996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Weldon
764,764,93285,2,35.707198687861705,-118.455470918759,1,1,0,0,0,0,0,0,0,0,0,0,2,2,Wofford Heights
765,765,93286,12,36.413897408058745,-119.10163537786349,11,1,0,0,0,0,1,0,2,0,5,3,1,12,Woodlake
767,767,93291,71,36.33579814275901,-119.30631930057768,30,36,5,0,0,0,2,3,9,21,19,16,1,71,Visalia
768,768,93292,23,36.331744895301476,-119.27554718425226,15,8,0,0,0,0,0,1,3,3,12,4,0,23,Visalia
769,769,93301,83,35.377117010558145,-119.0197531740741,36,45,2,0,0,0,0,0,6,17,31,22,7,83,Bakersfield
770,770,93304,24,35.34146138533331,-119.02895461808136,11,13,0,0,0,0,0,0,2,4,11,7,0,24,Bakersfield
771,771,93305,16,35.379958826725655,-118.99540303862189,8,8,0,0,0,0,0,0,0,4,9,2,1,16,Bakersfield
772,772,93306,21,35.39818592615222,-118.94836176071541,9,12,0,0,0,0,0,0,0,8,7,5,1,21,Bakersfield
773,773,93307,39,35.31727486572732,-118.99476670811607,28,10,1,0,2,3,2,1,5,3,14,8,1,39,Bakersfield
774,774,93308,40,35.422531985610526,-119.0659660972013,17,23,0,0,1,1,1,0,2,14,13,5,3,40,Bakersfield
775,775,93309,63,35.34888412068769,-119.05872811625923,21,41,1,0,0,0,0,0,4,8,35,14,2,63,Bakersfield
776,776,93311,47,35.33828852848969,-119.12030447359581,16,31,0,0,0,0,1,4,7,9,17,8,1,47,Bakersfield
777,777,93312,94,35.387441423411765,-119.11577474584855,35,59,0,0,0,2,4,7,16,23,29,12,1,94,Bakersfield
778,778,93313,27,35.28524184319139,-119.0455232001018,15,12,0,0,0,0,4,2,1,0,12,8,0,27,Bakersfield
779,779,93314,17,35.37157914549537,-119.17072169535165,10,7,0,0,1,1,1,0,2,3,7,2,0,17,Bakersfield
781,781,93401,117,35.27518348326423,-120.65950135398776,34,79,4,0,0,0,0,0,1,19,54,39,4,117,San Luis Obispo
782,782,93402,25,35.316776941463594,-120.83393793124199,12,12,1,0,0,0,0,0,0,7,9,7,2,25,Los Osos
784,784,93405,32,35.26827526880347,-120.67975734440996,12,19,1,0,0,0,0,0,4,11,12,5,0,32,San Luis Obispo
785,785,93420,50,35.12086867392995,-120.59118865605194,25,25,0,0,0,0,1,1,4,14,15,12,3,50,Arroyo Grande
786,786,93422,84,35.483396750824596,-120.66608859956855,44,40,0,0,0,2,3,9,8,11,22,20,9,84,Atascadero
787,787,93424,19,35.17959862824122,-120.73468102082512,2,16,1,0,0,0,0,2,2,6,6,2,1,19,Avila Beach
788,788,93427,35,34.61222159319429,-120.1899952299255,14,20,1,0,0,0,3,4,2,7,12,5,2,35,Buellton
789,789,93428,46,35.564661738198204,-121.08644475386852,12,30,4,0,0,0,0,0,2,10,18,11,5,46,Cambria
791,791,93430,13,35.44872825512077,-120.90427499263448,4,9,0,0,0,0,0,0,0,6,1,6,0,13,Cayucos
792,792,93432,3,35.518770000517655,-120.5249400534183,2,1,0,0,0,0,0,0,0,0,2,1,0,3,Creston
793,793,93433,39,35.121204227029914,-120.6184095004659,17,22,0,0,0,0,0,0,4,10,13,9,3,39,Grover Beach
794,794,93434,11,34.96718206148032,-120.57445790548944,7,4,0,0,0,0,0,0,0,2,2,5,2,11,Guadalupe
795,795,93436,100,34.64361339577036,-120.4180021393922,59,41,0,0,1,2,6,11,10,16,38,14,2,100,Lompoc
796,796,93437,7,34.73752268198005,-120.53771178096542,6,1,0,0,0,0,0,1,1,1,2,1,1,7,Lompoc
797,797,93440,9,34.74396373324815,-120.2799949528499,2,6,1,0,0,0,0,0,0,0,2,6,1,9,Los Alamos
798,798,93441,9,34.66478661437224,-120.11329365182466,2,7,0,0,0,0,0,0,1,0,4,3,1,9,Los Olivos
799,799,93442,61,35.369424809392406,-120.8520714132559,19,40,2,0,0,0,0,0,4,10,26,20,1,61,Morro Bay
800,800,93444,23,35.034574562519545,-120.4919854970015,6,17,0,0,0,0,0,2,2,6,9,4,0,23,Nipomo
801,801,93445,6,35.101249349628894,-120.61513948011684,3,3,0,0,0,0,0,0,1,1,4,0,0,6,Oceano
802,802,93446,132,35.625446326809225,-120.69115056092414,38,86,7,1,0,0,0,2,13,20,54,35,8,132,Paso Robles
805,805,93449,72,35.14368946415085,-120.64468489825957,18,50,4,0,0,0,0,1,3,16,30,19,3,72,Pismo Beach
806,806,93450,1,36.022577655241896,-120.90390533208799,1,0,0,0,0,0,0,0,0,0,1,0,0,1,San Ardo
807,807,93451,8,35.78775399227164,-120.63121649531736,4,4,0,0,0,0,0,0,0,1,1,4,2,8,Parkfield
808,808,93452,9,35.62066998043592,-121.1540332973629,1,8,0,0,0,0,1,2,2,3,1,0,0,9,San Simeon
809,809,93453,7,35.18323689279405,-120.25949771225928,2,4,1,0,0,0,0,0,0,2,2,2,1,7,Santa Margarita
810,810,93454,103,34.93503270502807,-120.43199076931243,53,50,0,0,0,1,3,10,13,26,30,17,3,103,Santa Maria
811,811,93455,50,34.87907342654699,-120.43322809438145,25,25,0,0,0,0,5,4,4,14,10,11,2,50,Santa Maria
813,813,93458,26,34.947292962303536,-120.4445975966997,15,11,0,0,0,0,0,0,1,7,14,3,1,26,Santa Maria
814,814,93460,18,34.61467083837979,-120.08250436653887,3,12,3,0,0,0,0,0,1,1,8,5,3,18,Santa Ynez
815,815,93461,1,35.723097,-120.297195,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Cholame
816,816,93463,57,34.59620230819575,-120.13877115752136,12,40,5,0,0,0,0,0,7,10,26,13,1,57,Solvang
818,818,93465,19,35.54858158140219,-120.71093340541904,6,12,1,0,0,0,0,0,0,4,7,8,0,19,Templeton
820,820,93501,13,35.04898008687418,-118.17740287855578,8,5,0,0,0,0,1,2,2,3,1,3,1,13,Mojave
822,822,93505,13,35.12573487301683,-117.97991701406248,6,7,0,0,0,0,1,1,2,4,2,3,0,13,California City
823,823,93510,16,34.48879680727206,-118.18220101802669,7,9,0,0,0,0,1,1,3,1,8,2,0,16,Acton
825,825,93513,2,37.165353,-118.28967649999998,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Big Pine
826,826,93514,47,37.3594556568781,-118.39949261019571,22,25,0,0,0,0,6,1,2,10,11,13,4,47,Bishop
827,827,93516,6,34.99455466820157,-117.57550239066931,6,0,0,0,0,0,1,1,0,1,3,0,0,6,Boron
828,828,93517,9,38.256092106283496,-119.2272616250638,4,5,0,0,0,0,0,0,0,2,1,6,0,9,Bridgeport
829,829,93518,1,35.31233,-118.4094,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Caliente
830,830,93523,6,34.919304636860836,-117.929416791076,5,1,0,0,0,0,1,0,0,1,0,2,2,6,Edwards AFB
832,832,93526,2,36.8011373259021,-118.19907738315851,1,1,0,0,0,0,0,0,0,0,1,1,0,2,Independence
833,833,93527,5,35.75001326312501,-117.895026766836,4,1,0,0,0,0,0,1,1,0,2,1,0,5,Inyokern
834,834,93529,9,37.77939066059041,-119.08749948130524,2,6,1,0,0,0,0,0,2,2,1,2,2,9,June Lake
835,835,93531,1,35.22433,-118.56555,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Keene
836,836,93532,3,34.672219754517826,-118.426066983246,1,2,0,0,0,0,0,0,0,0,0,2,1,3,Lake Hughes
837,837,93534,75,34.687443539561684,-118.14858498821918,38,37,0,0,0,0,0,0,8,18,28,20,1,75,Lancaster
838,838,93535,12,34.69062928806024,-118.07404856661249,8,4,0,0,0,0,0,1,0,2,7,1,1,12,Lancaster
839,839,93536,49,34.67763809060884,-118.20391917923705,22,26,1,0,0,0,0,0,5,13,19,11,1,49,Lancaster
840,840,93541,9,37.96488666656458,-119.1252754819523,3,4,1,1,0,0,1,0,1,1,3,2,1,9,Lee Vining
841,841,93543,7,34.52417245314685,-117.98444696318771,7,0,0,0,0,0,1,0,0,1,3,2,0,7,Littlerock
842,842,93545,19,36.589931728701316,-118.03165408167105,9,9,1,0,0,0,0,1,4,6,5,3,0,19,Lone Pine
843,843,93546,78,37.64062204741587,-118.96748732673409,14,49,12,3,0,1,3,3,8,15,35,11,2,78,Mammoth Lakes
845,845,93550,61,34.572802932680304,-118.09222501903432,36,25,0,0,0,4,2,2,10,15,11,15,2,61,Palmdale
846,846,93551,76,34.601706983500144,-118.15424837348722,27,49,0,0,0,0,0,2,14,23,29,8,0,76,Palmdale
847,847,93552,29,34.56364009191396,-118.04473872157463,26,3,0,0,0,2,5,3,9,4,2,4,0,29,Palmdale
848,848,93553,2,34.506316112456105,-117.900608908385,2,0,0,0,0,0,0,0,0,0,1,0,1,2,Pearblossom
850,850,93555,59,35.792945394148724,-117.26217708033344,37,22,0,0,0,1,1,6,10,18,12,7,4,59,Ridgecrest
851,851,93560,11,34.86355275574502,-118.1740190958439,5,6,0,0,0,0,0,0,2,1,5,3,0,11,Rosamond
852,852,93561,64,35.12905848719058,-118.47351929354721,33,30,1,0,0,0,4,7,12,13,11,13,4,64,Tehachapi
853,853,93562,1,35.788519,-117.36051100000002,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Trona
854,854,93591,7,34.60500966760288,-117.80391978351572,7,0,0,0,0,0,0,0,1,3,3,0,0,7,Lake Los Angeles
855,855,93601,1,37.36867,-119.72548,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Ahwahnee
856,856,93602,4,37.101030768350604,-119.39506530480574,1,3,0,0,0,0,1,0,0,1,1,1,0,4,Auberry
858,858,93604,5,37.3186359502605,-119.560292176684,0,4,1,0,0,0,0,0,1,3,0,1,0,5,Bass Lake
859,859,93608,1,36.5008544921875,-120.390090942383,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Cantua Creek
860,860,93609,5,36.54136616634444,-119.834390085349,4,1,0,0,0,0,0,1,1,1,1,1,0,5,Caruthers
861,861,93610,24,37.11828115661801,-120.27314220205281,14,9,1,0,2,1,3,3,4,6,5,0,0,24,Chowchilla
862,862,93611,51,36.8337275030925,-119.69249138873005,27,23,0,1,0,1,1,7,3,10,17,12,0,51,Clovis
863,863,93612,93,36.82288291235,-119.70790706715772,36,56,1,0,0,2,4,6,13,18,31,19,0,93,Clovis
864,864,93614,13,37.227725146798285,-119.70918045615541,4,8,1,0,0,0,0,1,3,2,2,4,1,13,Coarsegold
865,865,93615,2,36.5235386043185,-119.283879954646,2,0,0,0,0,0,0,0,0,0,0,1,1,2,Cutler
866,866,93618,30,36.54488830950407,-119.39374343173948,20,8,1,1,0,1,3,8,5,7,3,3,0,30,Dinuba
867,867,93619,13,36.872451835240696,-119.66935848575585,4,8,1,0,0,0,1,1,2,2,3,4,0,13,Clovis
868,868,93620,8,36.98571969001465,-120.63065571499789,6,2,0,0,2,0,0,0,1,2,2,1,0,8,Dos Palos
869,869,93621,2,36.7504055,-119.1297765,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Fresno
870,870,93622,16,36.804564938431405,-120.51672598299943,14,2,0,0,0,0,1,4,1,2,6,1,1,16,Firebaugh
872,872,93625,13,36.624587729540465,-119.678127028131,7,6,0,0,0,1,6,0,1,1,2,2,0,13,Fowler
873,873,93626,4,36.9852323816,-119.67649884225,1,3,0,0,0,1,0,1,0,1,1,0,0,4,Friant
874,874,93630,24,36.731677008208024,-120.05868564462912,19,5,0,0,2,1,4,2,2,5,5,1,2,24,Kerman
875,875,93631,38,36.51235850668677,-119.55178800502459,20,18,0,0,0,1,4,5,4,7,10,6,1,38,Traver
878,878,93635,70,37.05573602765057,-120.8507765079639,49,19,2,0,1,3,6,12,11,12,17,7,1,70,Los Banos
879,879,93636,8,36.92331595262598,-119.87138219078638,4,4,0,0,0,1,0,0,0,2,3,1,1,8,Madera
880,880,93637,81,36.96645150031728,-120.07992343261269,49,31,1,0,1,1,12,10,16,14,19,6,2,81,Madera
881,881,93638,36,36.97238100884536,-120.06226192879069,30,6,0,0,2,2,1,6,6,6,7,3,3,36,Madera
882,882,93640,10,36.75315122039661,-120.38423865224249,9,0,0,1,0,0,1,1,1,0,1,3,3,10,Mendota
883,883,93641,1,36.6972284,-119.0148133,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Miramonte
885,885,93643,5,37.22746334585618,-119.508891742835,3,1,1,0,0,0,0,0,0,3,1,0,1,5,North Fork
886,886,93644,40,37.33735887031879,-119.65215570840492,21,16,2,1,0,0,3,3,7,9,8,9,1,40,Oakhurst
887,887,93646,2,36.62335468062354,-119.31716234171152,1,1,0,0,0,0,0,0,0,2,0,0,0,2,Orange Cove
888,888,93647,9,36.54223600035456,-119.28724625608622,5,4,0,0,0,0,1,2,0,3,1,1,1,9,Orosi
889,889,93648,10,36.60765609320627,-119.53584337936756,8,2,0,0,1,0,0,0,1,1,2,4,1,10,Parlier
890,890,93650,4,36.840993516164225,-119.79912330338499,2,2,0,0,0,0,0,0,1,0,2,1,0,4,Fresno
